TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup
1534,1391,0,-0.9672509582071909,9,5,3,2159,1970-01-01 00:00:00.000000116,2,0.14393796155689018,1,3,26-40
1535,3,0,1.0095545970905626,1,1,3,3298,1970-01-01 00:00:00.000000123,0,0.6663877486835172,1,3,60+
1536,1152,0,1.6025962636798885,6,4,2,3031,1970-01-01 00:00:00.000000298,1,0.06816547909576962,1,3,60+
1537,758,1,0.4165129305012365,5,1,5,656,1970-01-01 00:00:00.000000296,2,-0.5667995989337282,1,3,41-60
1538,1351,1,-0.5718898471476402,1,1,4,1393,1970-01-01 00:00:00.000000243,2,-0.02611174140608513,1,3,26-40
1539,597,2,-0.9672509582071909,0,3,1,2459,1970-01-01 00:00:00.000000236,3,-0.8263237371823864,1,3,26-40
1540,272,2,-1.626186143306442,4,6,5,712,1970-01-01 00:00:00.000000050,1,-0.48877679736419444,1,3,18-25
1541,1718,2,1.5367027451699635,7,3,3,4477,1970-01-01 00:00:00.000000273,0,1.0871090572119413,1,3,60+
1542,1167,1,0.745980523050862,8,5,3,4813,1970-01-01 00:00:00.000000026,1,1.192552370866743,1,3,41-60
1543,202,2,0.3506194119913114,1,0,4,2077,1970-01-01 00:00:00.000000162,0,0.4428024791951515,1,3,41-60
1544,1726,0,0.4165129305012365,3,0,2,4341,1970-01-01 00:00:00.000000323,3,0.4980447947367782,1,3,41-60
1545,1787,0,1.1413416341104128,7,2,4,4196,1970-01-01 00:00:00.000000037,3,1.419362405961256,1,3,60+
1546,1668,0,-0.8354639211873407,9,0,4,2657,1970-01-01 00:00:00.000000100,0,0.7614386111977242,1,3,26-40
1547,1670,2,0.8118740415607872,1,4,1,3370,1970-01-01 00:00:00.000000243,1,-0.5412308627452453,1,3,41-60
1548,49,0,-1.099037995227041,8,3,3,564,1970-01-01 00:00:00.000000059,3,-1.1310536712315558,1,3,26-40
1549,1269,1,1.0754481156004876,0,3,4,4572,1970-01-01 00:00:00.000000225,0,1.5534004143817506,1,3,60+
1550,1545,1,-1.626186143306442,3,3,2,1008,1970-01-01 00:00:00.000000042,3,-0.9925292566274417,1,3,18-25
1551,120,0,-0.24242225459801464,8,3,5,4874,1970-01-01 00:00:00.000000242,1,2.0279828296305937,1,3,41-60
1552,1261,0,-0.7695704026774156,8,6,2,3958,1970-01-01 00:00:00.000000101,2,0.3830070243162535,1,3,26-40
1553,1217,1,0.9436610785806374,1,4,1,2254,1970-01-01 00:00:00.000000051,0,-0.9003907709144718,1,3,41-60
1554,809,0,-1.7579731803262924,3,2,3,345,1970-01-01 00:00:00.000000276,0,-1.4826184585581423,1,3,18-25
1555,38,1,-1.099037995227041,7,1,2,364,1970-01-01 00:00:00.000000300,2,-1.7039929051069185,1,3,26-40
1556,1161,2,-1.4285055877766668,2,4,3,2869,1970-01-01 00:00:00.000000110,3,0.4871017664924697,1,3,18-25
1557,201,2,-0.6377833656575653,9,4,5,3552,1970-01-01 00:00:00.000000305,0,1.507251617905089,1,3,26-40
1558,1123,1,1.4708092266600383,0,5,5,2237,1970-01-01 00:00:00.000000248,3,0.8305551546730282,1,3,60+
1559,762,2,-0.1106352175781644,1,3,5,1742,1970-01-01 00:00:00.000000152,1,0.5021132894863193,1,3,41-60
1560,330,2,-0.30831577310793973,4,3,2,2840,1970-01-01 00:00:00.000000290,1,-0.004849845723142541,1,3,41-60
1561,1083,1,1.0095545970905626,1,6,4,586,1970-01-01 00:00:00.000000004,0,-0.8673184759629339,1,3,60+
1562,431,0,-0.1106352175781644,2,2,2,1241,1970-01-01 00:00:00.000000296,0,-0.8182860077731143,1,3,41-60
1563,124,2,-0.1106352175781644,5,2,3,1773,1970-01-01 00:00:00.000000219,0,-0.07706987252335697,1,3,41-60
1564,1150,0,0.680087004540937,0,5,4,4581,1970-01-01 00:00:00.000000057,1,1.5565129051681987,1,3,41-60
1565,1794,0,-0.9672509582071909,9,5,4,2800,1970-01-01 00:00:00.000000225,3,0.8323829252656255,1,3,26-40
1566,1101,2,0.4165129305012365,4,5,1,610,1970-01-01 00:00:00.000000328,3,-1.8066439844039677,1,3,41-60
1567,566,0,-1.7579731803262924,1,0,5,2030,1970-01-01 00:00:00.000000099,2,0.7000809933284663,1,3,18-25
1568,1523,0,1.3390221896401882,7,3,2,4143,1970-01-01 00:00:00.000000300,3,0.4394993552191219,1,3,60+
1569,1577,2,1.207235152620338,8,3,1,697,1970-01-01 00:00:00.000000324,1,-1.7297656973958437,1,3,60+
1570,589,2,-1.4943991062865918,7,1,3,4719,1970-01-01 00:00:00.000000313,2,1.1635846526308096,1,3,18-25
1571,434,0,-1.4285055877766668,1,1,1,389,1970-01-01 00:00:00.000000232,1,-2.0442312450568236,1,3,18-25
1572,186,0,0.5482999675210868,0,6,5,2933,1970-01-01 00:00:00.000000000,3,1.2154840920475263,1,3,41-60
1573,1501,0,-0.5718898471476402,7,2,1,679,1970-01-01 00:00:00.000000127,3,-1.7450988362998663,1,3,26-40
1574,96,1,1.273128671130263,3,1,5,3509,1970-01-01 00:00:00.000000207,1,1.4881856724585594,1,3,60+
1575,944,1,0.5482999675210868,2,2,4,5000,1970-01-01 00:00:00.000000306,2,1.6969236768683955,1,3,41-60
1576,643,0,0.680087004540937,6,5,1,760,1970-01-01 00:00:00.000000137,3,-1.6781785151705153,1,3,41-60
1577,122,2,-0.30831577310793973,9,4,3,4617,1970-01-01 00:00:00.000000251,3,1.1316926446647766,1,3,41-60
1578,636,1,-0.30831577310793973,8,2,1,4022,1970-01-01 00:00:00.000000322,1,-0.36891222839306714,1,3,41-60
1579,115,1,1.6684897821898137,5,6,3,1160,1970-01-01 00:00:00.000000090,1,-0.5106188255058295,1,3,60+
1580,1026,0,-0.6377833656575653,4,3,3,2316,1970-01-01 00:00:00.000000167,1,0.2259385283974622,1,3,26-40
1581,1002,1,-0.8354639211873407,4,2,3,441,1970-01-01 00:00:00.000000258,2,-1.3135598830018391,1,3,26-40
1582,1695,0,0.745980523050862,3,6,2,952,1970-01-01 00:00:00.000000246,2,-1.0385316053733165,1,3,41-60
1583,1287,2,-0.9672509582071909,5,3,2,391,1970-01-01 00:00:00.000000262,3,-1.660867276689993,1,3,26-40
1584,1783,0,0.15293885646153607,3,4,3,4168,1970-01-01 00:00:00.000000144,3,0.9851485851843952,1,3,41-60
1585,1559,2,-0.1106352175781644,7,5,1,4258,1970-01-01 00:00:00.000000329,0,-0.31136278168581644,1,3,41-60
1586,808,1,0.6141934860310119,6,5,1,1945,1970-01-01 00:00:00.000000152,0,-1.0214778600949268,1,3,41-60
1587,94,1,-1.7579731803262924,5,1,4,2969,1970-01-01 00:00:00.000000134,1,0.9130398887780755,1,3,18-25
1588,611,1,-0.7036768841674904,5,5,2,3634,1970-01-01 00:00:00.000000271,1,0.27946196081973196,1,3,26-40
1589,918,1,-1.033144476717116,4,1,4,4012,1970-01-01 00:00:00.000000126,0,1.3506974524106232,1,3,26-40
1590,1160,2,-0.044741699068239285,0,2,1,2585,1970-01-01 00:00:00.000000173,1,-0.7829146852019166,1,3,41-60
1591,135,1,0.3506194119913114,4,1,1,1965,1970-01-01 00:00:00.000000139,0,-1.0132497959251319,1,3,41-60
1592,1079,0,-1.3626120692667416,2,6,2,275,1970-01-01 00:00:00.000000346,0,-1.8642370342265064,1,3,18-25
1593,868,2,0.5482999675210868,8,5,5,553,1970-01-01 00:00:00.000000286,3,-0.7233908174767006,1,3,41-60
1594,395,2,-1.4943991062865918,4,3,3,315,1970-01-01 00:00:00.000000256,2,-1.542137719896079,1,3,18-25
1595,1196,1,0.3506194119913114,3,1,5,1707,1970-01-01 00:00:00.000000157,2,0.47653371297890945,1,3,41-60
1596,1419,1,-0.5718898471476402,1,0,4,4476,1970-01-01 00:00:00.000000319,3,1.519931523071633,1,3,26-40
1597,1294,2,-0.37420929161786487,0,1,1,3207,1970-01-01 00:00:00.000000224,1,-0.5879004571132116,1,3,26-40
1598,1429,0,-1.2967185507568164,0,6,5,248,1970-01-01 00:00:00.000000057,0,-1.3594052807008208,1,3,26-40
1599,1260,0,1.6025962636798885,1,6,3,4626,1970-01-01 00:00:00.000000093,3,1.1345262969223555,1,3,60+
1600,1104,1,0.3506194119913114,1,0,5,4049,1970-01-01 00:00:00.000000248,1,1.7167533899045297,1,3,41-60
1601,596,1,-0.7036768841674904,8,2,3,527,1970-01-01 00:00:00.000000003,1,-1.1827579341766572,1,3,26-40
1602,1630,1,0.48240644901116164,8,0,5,3271,1970-01-01 00:00:00.000000162,0,1.3796005476641104,1,3,41-60
1603,1634,2,1.6684897821898137,6,2,3,3190,1970-01-01 00:00:00.000000259,0,0.6228614576174298,1,3,60+
1604,1193,0,1.5367027451699635,2,4,5,1125,1970-01-01 00:00:00.000000239,0,-0.015642090479864177,1,3,60+
1605,1709,2,0.6141934860310119,4,1,1,3620,1970-01-01 00:00:00.000000252,2,-0.4726188634281118,1,3,41-60
1606,845,2,-0.7036768841674904,9,4,1,3596,1970-01-01 00:00:00.000000083,0,-0.47905946076784284,1,3,26-40
1607,263,0,1.1413416341104128,2,1,2,4601,1970-01-01 00:00:00.000000091,3,0.5721590568813948,1,3,60+
1608,1378,2,0.08704533795161094,6,1,3,1228,1970-01-01 00:00:00.000000033,1,-0.4555882756683753,1,3,41-60
1609,247,1,-0.17652873608808953,7,2,4,1046,1970-01-01 00:00:00.000000220,2,-0.3291631770405421,1,3,41-60
1610,1397,2,0.6141934860310119,0,2,2,3687,1970-01-01 00:00:00.000000343,1,0.29682868592616446,1,3,41-60
1611,582,2,0.21883237497146119,8,1,3,1066,1970-01-01 00:00:00.000000154,1,-0.590525047285947,1,3,41-60
1612,1792,0,1.4708092266600383,3,6,5,3112,1970-01-01 00:00:00.000000048,1,1.3039494565751903,1,3,60+
1613,946,2,-0.7695704026774156,8,6,5,2981,1970-01-01 00:00:00.000000225,2,1.239568077525662,1,3,26-40
1614,1041,2,1.4049157081501134,5,1,5,1686,1970-01-01 00:00:00.000000174,1,0.4610099378150025,1,3,60+
1615,326,1,-0.37420929161786487,1,1,4,2910,1970-01-01 00:00:00.000000325,2,0.8852542056632747,1,3,26-40
1616,251,2,1.4708092266600383,1,2,4,3676,1970-01-01 00:00:00.000000350,0,1.2194163521915018,1,3,60+
1617,1062,1,0.15293885646153607,8,1,5,574,1970-01-01 00:00:00.000000274,2,-0.6899078192733366,1,3,41-60
1618,951,0,1.0754481156004876,0,6,2,2051,1970-01-01 00:00:00.000000093,0,-0.34914625571916097,1,3,60+
1619,988,2,0.15293885646153607,5,2,3,2000,1970-01-01 00:00:00.000000099,3,0.056537340114548126,1,3,41-60
1620,1456,0,0.680087004540937,3,6,1,853,1970-01-01 00:00:00.000000055,0,-1.6072147832489059,1,3,41-60
1621,1381,1,-1.6920796618163672,3,2,5,4921,1970-01-01 00:00:00.000000118,0,2.044569065444426,1,3,18-25
1622,547,0,0.21883237497146119,4,3,2,182,1970-01-01 00:00:00.000000109,3,-2.0766383413330503,1,3,41-60
1623,1451,1,-1.2967185507568164,0,0,2,1960,1970-01-01 00:00:00.000000156,3,-0.3945155349759992,1,3,26-40
1624,1145,1,-0.7036768841674904,7,2,2,3483,1970-01-01 00:00:00.000000255,3,0.22899434224099235,1,3,26-40
1625,1459,1,-1.4943991062865918,7,1,4,4492,1970-01-01 00:00:00.000000155,0,1.525544210546326,1,3,18-25
1626,117,1,-0.17652873608808953,6,3,5,4753,1970-01-01 00:00:00.000000162,1,1.9847625619600497,1,3,41-60
1627,1151,2,0.8777675600707123,9,5,3,475,1970-01-01 00:00:00.000000270,0,-1.2598876751243409,1,3,41-60
1628,1409,1,1.5367027451699635,4,3,1,222,1970-01-01 00:00:00.000000240,3,-2.298326435949812,1,3,60+
1629,875,1,-0.8354639211873407,6,0,3,2147,1970-01-01 00:00:00.000000052,1,0.1375014050095887,1,3,26-40
1630,169,2,1.0754481156004876,4,5,2,565,1970-01-01 00:00:00.000000349,0,-1.4235855415427792,1,3,60+
1631,231,0,1.1413416341104128,3,0,5,727,1970-01-01 00:00:00.000000152,0,-0.46860859697905943,1,3,60+
1632,1315,1,-0.8354639211873407,6,4,4,564,1970-01-01 00:00:00.000000311,0,-0.8996459183919199,1,3,26-40
1633,1181,0,1.6025962636798885,4,1,4,1138,1970-01-01 00:00:00.000000107,1,-0.2427015202408493,1,3,60+
1634,1687,2,-0.44010281012778996,3,6,2,3692,1970-01-01 00:00:00.000000291,3,0.2984580475521972,1,3,26-40
1635,527,1,-0.044741699068239285,4,4,4,1579,1970-01-01 00:00:00.000000343,1,0.11495552244141012,1,3,41-60
1636,81,1,-0.30831577310793973,9,0,3,2415,1970-01-01 00:00:00.000000079,0,0.27567041812251836,1,3,41-60
1637,460,0,0.4165129305012365,4,1,4,458,1970-01-01 00:00:00.000000164,0,-1.069109832875415,1,3,41-60
1638,1425,2,0.48240644901116164,9,2,5,2673,1970-01-01 00:00:00.000000080,3,1.0800150042468804,1,3,41-60
1639,90,1,-1.7579731803262924,4,3,3,2964,1970-01-01 00:00:00.000000098,2,0.5283386026417668,1,3,18-25
1640,404,0,1.1413416341104128,3,0,3,2100,1970-01-01 00:00:00.000000201,0,0.11204724786172371,1,3,60+
1641,199,1,-0.7036768841674904,0,5,4,2495,1970-01-01 00:00:00.000000087,2,0.6777736881743794,1,3,26-40
1642,738,1,-0.7695704026774156,7,5,5,1162,1970-01-01 00:00:00.000000080,3,0.020372481080618742,1,3,26-40
1643,1191,1,-0.5718898471476402,0,1,2,3358,1970-01-01 00:00:00.000000311,1,0.18604903979959891,1,3,26-40
1644,1175,2,-1.4285055877766668,8,3,3,4021,1970-01-01 00:00:00.000000338,3,0.9347842768932902,1,3,18-25
1645,1246,2,-0.1106352175781644,9,2,1,1102,1970-01-01 00:00:00.000000080,1,-1.4406131313749122,1,3,41-60
1646,86,1,1.0754481156004876,1,1,3,729,1970-01-01 00:00:00.000000165,2,-0.9256141277989987,1,3,60+
1647,497,1,1.3390221896401882,4,3,4,725,1970-01-01 00:00:00.000000263,3,-0.6804984694729039,1,3,60+
1648,1470,2,1.6684897821898137,7,4,3,2149,1970-01-01 00:00:00.000000241,1,0.13857590372355166,1,3,60+
1649,1209,0,-0.37420929161786487,0,4,1,4553,1970-01-01 00:00:00.000000333,0,-0.24247333163465642,1,3,26-40
1650,1213,1,-1.4943991062865918,1,1,1,1786,1970-01-01 00:00:00.000000303,2,-1.0890871225299554,1,3,18-25
1651,1452,0,0.5482999675210868,9,1,1,4154,1970-01-01 00:00:00.000000212,3,-0.336442112273903,1,3,41-60
1652,239,2,-1.033144476717116,6,2,2,3024,1970-01-01 00:00:00.000000136,3,0.06554704574770984,1,3,26-40
1653,445,2,0.21883237497146119,1,3,1,1904,1970-01-01 00:00:00.000000117,0,-1.0385316053733165,1,3,41-60
1654,1736,0,-0.44010281012778996,0,1,2,3733,1970-01-01 00:00:00.000000133,0,0.3117611093375764,1,3,26-40
1655,1192,2,-0.30831577310793973,4,1,5,2579,1970-01-01 00:00:00.000000240,3,1.0287765895032248,1,3,41-60
1656,1285,1,-0.9013574396972658,6,4,1,3105,1970-01-01 00:00:00.000000154,3,-0.6179522702865835,1,3,26-40
1657,1021,0,0.6141934860310119,2,5,1,4617,1970-01-01 00:00:00.000000188,0,-0.22794138877985148,1,3,41-60
1658,893,0,-0.6377833656575653,4,5,3,2497,1970-01-01 00:00:00.000000074,0,0.3157966414218946,1,3,26-40
1659,794,0,-1.033144476717116,6,6,5,2100,1970-01-01 00:00:00.000000155,2,0.7452000101904678,1,3,26-40
1660,358,1,1.3390221896401882,1,3,4,4415,1970-01-01 00:00:00.000000169,3,1.4984038785912615,1,3,60+
1661,64,1,1.0754481156004876,8,2,1,2291,1970-01-01 00:00:00.000000180,1,-0.8866848912114786,1,3,60+
1662,594,2,-0.9672509582071909,7,5,4,2712,1970-01-01 00:00:00.000000160,3,0.7890328718823073,1,3,26-40
1663,1641,0,0.28472589348138627,8,5,5,4535,1970-01-01 00:00:00.000000229,1,1.9049169159118589,1,3,41-60
1664,1702,2,1.3390221896401882,2,0,2,4224,1970-01-01 00:00:00.000000156,3,0.46368069649634874,1,3,60+
1665,1262,0,-0.9672509582071909,1,1,4,955,1970-01-01 00:00:00.000000216,1,-0.4200718657689563,1,3,26-40
1666,376,2,-0.7695704026774156,3,4,4,542,1970-01-01 00:00:00.000000287,1,-0.9328649098587775,1,3,26-40
1667,825,0,1.3390221896401882,0,5,5,2939,1970-01-01 00:00:00.000000200,0,1.2185095537927924,1,3,60+
1668,822,1,-0.7695704026774156,0,0,5,3465,1970-01-01 00:00:00.000000212,1,1.4685068914811754,1,3,26-40
1669,1457,2,-0.7036768841674904,9,0,1,4083,1970-01-01 00:00:00.000000002,2,-0.3538161650747562,1,3,26-40
1670,675,2,-0.9013574396972658,1,3,4,2391,1970-01-01 00:00:00.000000205,2,0.6220457892889123,1,3,26-40
1671,916,2,-0.8354639211873407,6,3,1,742,1970-01-01 00:00:00.000000028,3,-1.6926037910873195,1,3,26-40
1672,1617,2,-0.9672509582071909,4,1,5,1767,1970-01-01 00:00:00.000000208,2,0.5201657720558593,1,3,26-40
1673,639,0,-0.7695704026774156,2,1,2,1223,1970-01-01 00:00:00.000000180,3,-0.8308900108966045,1,3,26-40
1674,391,1,0.8118740415607872,7,6,1,4367,1970-01-01 00:00:00.000000329,2,-0.28553205836398415,1,3,41-60
1675,436,2,-0.30831577310793973,1,4,4,1988,1970-01-01 00:00:00.000000071,2,0.3885834414474357,1,3,41-60
1676,228,2,-1.1649315137369662,7,1,5,2598,1970-01-01 00:00:00.000000232,2,1.0392370754549818,1,3,26-40
1677,1481,1,1.4708092266600383,1,3,3,4629,1970-01-01 00:00:00.000000139,2,1.1354699931648564,1,3,60+
1678,558,0,-1.3626120692667416,7,3,2,1826,1970-01-01 00:00:00.000000009,3,-0.4640775542129373,1,3,18-25
1679,1455,0,-1.2967185507568164,5,1,5,1105,1970-01-01 00:00:00.000000359,3,-0.03545440909052163,1,3,26-40
1680,277,2,-1.4285055877766668,4,4,5,3150,1970-01-01 00:00:00.000000103,3,1.322270443313162,1,3,18-25
1681,1038,2,1.0754481156004876,3,4,1,1262,1970-01-01 00:00:00.000000106,0,-1.3470501221146411,1,3,60+
1682,1132,0,1.0095545970905626,9,4,5,393,1970-01-01 00:00:00.000000337,3,-1.0132497959251319,1,3,60+
1683,192,1,0.28472589348138627,5,4,4,2025,1970-01-01 00:00:00.000000130,2,0.4113254762865812,1,3,41-60
1684,1779,1,0.8118740415607872,0,1,2,3706,1970-01-01 00:00:00.000000149,1,0.303012088089129,1,3,41-60
1685,936,2,-1.7579731803262924,4,6,5,3817,1970-01-01 00:00:00.000000190,3,1.6213319103746444,1,3,18-25
1686,970,1,1.4049157081501134,7,1,2,1035,1970-01-01 00:00:00.000000012,2,-0.97098441922837,1,3,60+
1687,514,2,0.48240644901116164,0,0,2,274,1970-01-01 00:00:00.000000163,1,-1.866230600073466,1,3,41-60
1688,563,2,-1.626186143306442,0,5,1,4187,1970-01-01 00:00:00.000000217,2,-0.3284372875792007,1,3,18-25
1689,1169,0,0.21883237497146119,2,2,3,376,1970-01-01 00:00:00.000000194,2,-1.4247919838201843,1,3,41-60
1690,1676,2,-0.24242225459801464,8,4,2,2314,1970-01-01 00:00:00.000000165,2,-0.22545788192521313,1,3,41-60
1691,703,1,0.8118740415607872,9,3,5,2377,1970-01-01 00:00:00.000000284,2,0.9140918592156757,1,3,41-60
1692,385,1,-0.44010281012778996,4,1,3,4918,1970-01-01 00:00:00.000000285,0,1.2244470843290103,1,3,26-40
1693,641,2,0.28472589348138627,4,2,1,3247,1970-01-01 00:00:00.000000102,2,-0.5762973536107847,1,3,41-60
1694,450,0,0.6141934860310119,6,0,4,2560,1970-01-01 00:00:00.000000110,2,0.7117853911465405,1,3,41-60
1695,742,2,-0.6377833656575653,9,1,4,792,1970-01-01 00:00:00.000000315,0,-0.5993110544860016,1,3,26-40
1696,1622,1,0.28472589348138627,7,6,4,589,1970-01-01 00:00:00.000000256,0,-0.8629761028960122,1,3,41-60
1697,65,2,-1.033144476717116,4,2,2,2386,1970-01-01 00:00:00.000000224,2,-0.19331983171897746,1,3,26-40
1698,1168,2,1.4049157081501134,7,2,3,3245,1970-01-01 00:00:00.000000139,2,0.6451538974428528,1,3,60+
1699,1201,1,0.3506194119913114,1,5,1,4157,1970-01-01 00:00:00.000000054,0,-0.3357125723788164,1,3,41-60
1700,1534,0,-0.6377833656575653,7,5,3,254,1970-01-01 00:00:00.000000038,2,-1.6765904520594082,1,3,26-40
1701,417,1,-0.1106352175781644,8,4,2,3234,1970-01-01 00:00:00.000000123,3,0.14233116614493702,1,3,41-60
1702,274,0,-0.8354639211873407,9,1,5,3251,1970-01-01 00:00:00.000000082,2,1.3702277297621943,1,3,26-40
1703,195,2,1.4049157081501134,8,3,1,3737,1970-01-01 00:00:00.000000165,2,-0.4416403180807942,1,3,60+
1704,999,1,0.6141934860310119,8,4,3,463,1970-01-01 00:00:00.000000244,3,-1.2785155561864423,1,3,41-60
1705,1286,1,-1.2308250322468914,0,2,3,1938,1970-01-01 00:00:00.000000302,0,0.021142283110578464,1,3,26-40
1706,1578,0,-1.560292624796517,5,4,4,1785,1970-01-01 00:00:00.000000239,0,0.2582537546298251,1,3,18-25
1707,1724,0,0.4165129305012365,8,1,3,3207,1970-01-01 00:00:00.000000023,2,0.6297802793599642,1,3,41-60
1708,1330,1,1.6025962636798885,9,2,3,1610,1970-01-01 00:00:00.000000336,0,-0.18056635312840177,1,3,60+
1709,1327,2,0.021151819441685826,5,0,2,3631,1970-01-01 00:00:00.000000198,2,0.278473670403465,1,3,41-60
1710,226,1,0.21883237497146119,9,0,1,4462,1970-01-01 00:00:00.000000351,2,-0.2633832647204387,1,3,41-60
1711,400,2,0.48240644901116164,0,3,5,528,1970-01-01 00:00:00.000000360,0,-0.764428263941782,1,3,41-60
1712,1031,2,-1.626186143306442,3,6,4,2599,1970-01-01 00:00:00.000000248,3,0.7319041823795117,1,3,18-25
1713,229,2,0.3506194119913114,0,2,2,356,1970-01-01 00:00:00.000000126,0,-1.7171974137852553,1,3,41-60
1714,1471,2,-0.30831577310793973,0,0,3,4536,1970-01-01 00:00:00.000000142,1,1.1060147413327595,1,3,41-60
1715,1529,0,-0.1106352175781644,4,0,5,2949,1970-01-01 00:00:00.000000309,2,1.2235424310438523,1,3,41-60
1716,1700,0,1.0754481156004876,3,1,1,312,1970-01-01 00:00:00.000000299,0,-2.149366190060496,1,3,60+
1717,1122,1,1.4708092266600383,5,0,4,2854,1970-01-01 00:00:00.000000191,0,0.8585155014905286,1,3,60+
1718,411,0,-1.033144476717116,8,6,5,2250,1970-01-01 00:00:00.000000030,2,0.8384631908956969,1,3,26-40
1719,588,1,0.15293885646153607,9,5,4,4941,1970-01-01 00:00:00.000000051,0,1.6776615456498885,1,3,41-60
1720,415,1,-1.2967185507568164,4,4,1,1873,1970-01-01 00:00:00.000000028,3,-1.051596650939321,1,3,26-40
1721,1404,2,1.1413416341104128,1,4,3,324,1970-01-01 00:00:00.000000326,2,-1.5238817841396841,1,3,60+
1722,1653,1,0.4165129305012365,6,0,1,2893,1970-01-01 00:00:00.000000174,0,-0.68268789168202,1,3,41-60
1723,162,0,0.15293885646153607,2,0,5,3655,1970-01-01 00:00:00.000000140,3,1.552275409186109,1,3,41-60
1724,393,0,-0.44010281012778996,4,6,4,3602,1970-01-01 00:00:00.000000274,3,1.1893873870113791,1,3,26-40
1725,1704,1,1.1413416341104128,3,1,3,567,1970-01-01 00:00:00.000000188,2,-1.1269662735178236,1,3,60+
1726,496,2,-1.7579731803262924,8,5,3,994,1970-01-01 00:00:00.000000223,3,-0.6551212025809406,1,3,18-25
1727,983,1,-1.7579731803262924,0,0,3,4632,1970-01-01 00:00:00.000000144,2,1.1364132629356225,1,3,18-25
1728,540,1,1.0754481156004876,2,0,1,3279,1970-01-01 00:00:00.000000056,0,-0.5670864283831649,1,3,60+
1729,532,0,-0.9013574396972658,1,5,1,2454,1970-01-01 00:00:00.000000240,2,-0.8280779998174819,1,3,26-40
1730,1047,0,-0.17652873608808953,0,5,3,4480,1970-01-01 00:00:00.000000068,1,1.0880745429622913,1,3,41-60
1731,710,2,0.680087004540937,7,2,2,3897,1970-01-01 00:00:00.000000037,2,0.363976606280941,1,3,41-60
1732,1129,0,-1.3626120692667416,7,1,4,3572,1970-01-01 00:00:00.000000165,1,1.1770908681844496,1,3,18-25
1733,1707,1,-0.44010281012778996,8,5,3,4790,1970-01-01 00:00:00.000000210,3,1.1855012433675531,1,3,26-40
1734,907,0,-0.24242225459801464,0,6,1,4755,1970-01-01 00:00:00.000000077,3,-0.19707839310087483,1,3,41-60
1735,246,0,0.8118740415607872,0,6,1,4350,1970-01-01 00:00:00.000000077,1,-0.2895308821658962,1,3,41-60
1736,799,0,-0.7036768841674904,1,3,4,2230,1970-01-01 00:00:00.000000300,1,0.5323399487175499,1,3,26-40
1737,624,0,-1.033144476717116,9,0,4,1431,1970-01-01 00:00:00.000000152,0,0.003731595802958217,1,3,26-40
1738,873,2,0.5482999675210868,1,4,2,3223,1970-01-01 00:00:00.000000292,2,0.13839686904954496,1,3,41-60
1739,399,0,-0.7036768841674904,6,4,1,3928,1970-01-01 00:00:00.000000102,3,-0.3924907556978988,1,3,26-40
1740,981,1,-0.7695704026774156,0,0,5,2051,1970-01-01 00:00:00.000000286,3,0.7137291411584884,1,3,26-40
1741,1751,0,-0.6377833656575653,8,3,5,1180,1970-01-01 00:00:00.000000045,2,0.037604416340229346,1,3,26-40
1742,296,2,0.21883237497146119,3,6,2,224,1970-01-01 00:00:00.000000223,3,-1.9731219896804788,1,3,41-60
1743,1652,2,0.8118740415607872,9,6,4,2399,1970-01-01 00:00:00.000000124,0,0.6263919046724009,1,3,41-60
1744,550,2,-0.37420929161786487,6,1,1,2347,1970-01-01 00:00:00.000000166,2,-0.8662314322734053,1,3,26-40
1745,499,1,-0.24242225459801464,5,6,4,800,1970-01-01 00:00:00.000000292,1,-0.5899413603555462,1,3,41-60
1746,555,1,-1.033144476717116,8,0,1,2147,1970-01-01 00:00:00.000000278,3,-0.9409306615220185,1,3,26-40
1747,1098,0,0.28472589348138627,2,4,2,4546,1970-01-01 00:00:00.000000337,3,0.5567294031638877,1,3,41-60
1748,113,1,0.021151819441685826,9,0,3,2523,1970-01-01 00:00:00.000000132,1,0.32832744167934463,1,3,41-60
1749,72,1,-0.9013574396972658,2,5,2,2865,1970-01-01 00:00:00.000000284,3,0.004898224202668615,1,3,26-40
1750,257,0,-0.044741699068239285,7,1,4,4778,1970-01-01 00:00:00.000000270,3,1.6235982848407071,1,3,41-60
1751,128,1,1.1413416341104128,5,1,4,3332,1970-01-01 00:00:00.000000148,3,1.076027341476884,1,3,60+
1752,836,0,1.4049157081501134,7,0,3,416,1970-01-01 00:00:00.000000352,2,-1.3548949505634376,1,3,60+
1753,660,0,-0.24242225459801464,4,4,3,2346,1970-01-01 00:00:00.000000011,1,0.24116281778735035,1,3,41-60
1754,1351,1,-0.24242225459801464,3,1,3,3063,1970-01-01 00:00:00.000000071,0,0.5703422782826436,1,3,41-60
1755,78,1,-0.1106352175781644,7,3,4,2301,1970-01-01 00:00:00.000000034,0,0.5724384023703103,1,3,41-60
1756,1636,0,-0.6377833656575653,6,5,2,2152,1970-01-01 00:00:00.000000357,1,-0.3004061521378705,1,3,26-40
1757,1793,1,0.08704533795161094,8,2,5,201,1970-01-01 00:00:00.000000363,2,-1.5020426810664258,1,3,41-60
1758,934,0,-1.033144476717116,5,2,3,1118,1970-01-01 00:00:00.000000159,1,-0.5457413165195582,1,3,26-40
